   Start1     Start2    Length
   185090    1162615        37
   414238    1580530r       31
   364537    1580530r       31
   345943    1580530r       31
  1041013    1580530r       31
   185090    1580530r       31
   194039    1640998        49
   914491    1717872r       29
  1642376    1717872r       29
  1469940    1717872r       29
   111820    1717872r       29
  1126012    1861828r       32
   578891    1558160        45
   578891    1754382        29
   115667    1354455r       40
   566654    1700099r       40
   566654    1703908        40
   566654    1042625r       40
   115667     566654        40
   566654    1934854r       38
   115667     367840r       38
   566654    1508638r       38
   566654    1960728        38
   691102    1354455r       38
   566654     691102        38
   921111    1354455r       38
   566654     921111        38
   568347    1354455r       38
   566654     568347        38
   566654    1448586r       33
   566654    1445790        33
   473029    1751953       498
  1723275    1751953       333
  1147824    1751953        55
   291048    1751953        55
   160094    1751953        55
  1487052    1751953        54
   291048     328174r       51
   160094     328174r       51
   473029    1031580r       51
   291048    1031580r       51
   160094    1031580r       51
   473029    1151618r       51
  1147824    1151618r       51
   291048    1151618r       51
   160094    1151618r       51
  1487052    1497511r       51
   473029    1497511r       51
  1147824    1497511r       51
   291048    1497511r       51
   160094    1497511r       51
  1073430    1487052        51
  1073430    1723275        51
   473029    1073430        51
  1073430    1147824        51
   291048    1073430        51
   160094    1073430        51
  1073430    1253054r       50
  1073430    1884652        50
  1751953    1884652        50
  1276451    1884360        47
   145342    1276451        44
   145342     361013r       37
  1884360    1964980        37
   145342    1964980        37
   892385    1840164r       87
   892385    1214987        39
   383702     516296        27
   383702    1741731        27
   102799     383702        27
   383702    1289988r       27
   383702    1392891        27
   383702    1398655r       27
   383702     426471r       27
   383702     905062r       27
   383702    1174790r       27
   383702    1519164r       27
   383702     468678r       27
   383702     669346r       27
   383702    1586355r       27
   383702    1997716        27
   383702    1562287        27
   383702     625026        27
   383702     397837        27
   383702    1045922r       27
   383702    1936472r       27
   383702    1956064        27
   383702    1471723        27
   383702     916238        27
   383702     686850        27
   383702     683092r       27
   383702     889139        27
   383702     512666        27
    64069     383702        27
   961234    1196260r       50
   876424    1196260r       44
   953673    1196260r       40
    42497    1196260r       33
   361210     694602r      140
   361210    1067296r      140
  1289893    1580927r       29
   682997    1580927r       29
   669251    1580927r       29
   468583    1580927r       29
   189904    1580927r       29
   287282    1580927r       29
  1045827    1580927r       29
   426376    1580927r       29
   904967    1580927r       29
   197105    1580927r       29
  1398560    1580927r       29
  1519069    1580927r       29
  1174695    1580927r       29
   350921    1580927r       29
    56773    1580927r       29
   226296     611770        28
   611607    1136574        36
   729538    1854194r       59
  1203875    1241749r       44
   387351    1203965r       71
   387351     396959r       47
